ID_ATIV_ECON_ESTABELECIMENTO,ID_CDB,CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,ENDERECO_COMPLETO,NOME,NOME_FANTASIA,GEOMETRIA,COORDS,COORD_GEO
258272,000,5611201.0,2020-06-07,NÃO,"RUA DOUTOR GERALDO CARDOSO, 60, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",ELIANE APARECIDA SILVERIO PADILHA 96756497634,SABOR DA ABUELITA OFICIAL,POINT (607103.33 7791692.28),"(-19.9682957, -43.9762479)","(-19.9683685, -43.9763651)"
258275,000,5611201.0,2020-06-07,NÃO,"RUA DAS OSTRAS, 369, SANTA MARIA, BELO HORIZONTE, MG, BRASIL",DAPHINI LUANA RAMOS DE OLIVEIRA 15518194650,LUARES GASTRONOMIA E CONFEITARIA ARTESANAL,POINT (602827.02 7795741.27),"(-19.9318017, -44.0150289)","(-19.9320153, -44.0174576)"
258584,000,5611201.0,2020-06-10,NÃO,"RUA SAO BENEDITO, 30, SAO MARCOS, BELO HORIZONTE, MG, BRASIL",37.374.476 HUGO ALBERTO ASSIS DOS SANTOS,GRAN PIZZA BH,POINT (614041.50 7802203.53),"(-19.8719663, -43.9084273)","(-19.8730031, -43.9107133)"
258899,000,5611201.0,2020-06-14,NÃO,"RUA JAIRO BRITO DOS SANTOS, 499, JARDIM VITORIA, BELO HORIZONTE, MG, BRASIL",ADENISIO DE SOUSA GOMES 04782182651,PIZZARIA PAPANICOS,POINT (617772.11 7803644.55),"(-19.8592146, -43.8750605)","(-19.8597619, -43.8751767)"
259232,000,5611205.0,2020-06-16,NÃO,"RUA LEOPOLDINA, 161, SANTO ANTONIO, BELO HORIZONTE, MG, BRASIL",31.066.089 GABRIELLA BATISTA SASSO OLIVEIRA,CO.FE CAFETERIA,POINT (610875.72 7794665.70),"(-19.9470184, -43.9420964)","(-19.9412914, -43.9404946)"
254783,000,5611201.0,2020-04-28,NÃO,"RUA GERALDO DE OLIVEIRA, 103, FAZENDINHA, BELO HORIZONTE, MG, BRASIL",ANILDA COIMBRA DE OLIVEIRA 97011142649,COIMBRAS BURGUER,POINT (614623.93 7795634.57),"(-19.9319751, -43.904692)","(-19.9323204, -43.9047426)"
255100,000,5611201.0,2020-05-03,NÃO,"RUA AGUAS DA PRATA, 819, JATOBA, BELO HORIZONTE, MG, BRASIL",DAVID DOS SANTOS SILVA 01647294614,FOOD & FRIENDS,POINT (599022.73 7789147.74),"(-19.9924725, -44.0541148)","(-19.9917883, -44.0534496)"
255410,000,5611204.0,2020-05-06,NÃO,"RUA ECOLOGICA, 62, VILA ECOLOGICA, BELO HORIZONTE, MG, BRASIL",ELIENE SOARES NERES 08206839658,BAR LN & ALE,POINT (602634.99 7786992.63),"(-20.0105019, -44.0187032)","(-20.0110727, -44.0188033)"
255731,000,5611201.0,2020-05-11,NÃO,"RUA OSASCO, 17, PIRATININGA, BELO HORIZONTE, MG, BRASIL",SARA NEVES DE SOUZA COSTA 10474152677,MONSTER BURGUER S.A. LETICIA,POINT (606516.14 7809430.42),"(-19.8059264, -43.9849667)","(-19.8081301, -43.9830002)"
257013,000,5611201.0,2020-05-25,NÃO,"RUA ITAJUBA, 580, FLORESTA, BELO HORIZONTE, MG, BRASIL",EVERTON TEIXEIRA LOBATO 10957416679,HAMBURGUERIATEXAS,POINT (612038.91 7797951.41),"(-19.9091278, -43.9289883)","(-19.9115378, -43.9295807)"
137527,000,5611201.0,2014-08-11,SIM,"AVENIDA OLEGARIO MACIEL, 1600, SANTO AGOSTINHO, BELO HORIZONTE, MG, BRASIL",KRABI EXPRESS RESTAURANTE LTDA,KRABI EXPRESS,POINT (610222.34 7796116.66),"(-19.9281198, -43.9473471)","(-19.9282188, -43.9468242)"
138121,000,5611204.0,2014-08-26,SIM,"AVENIDA RAUL MOURAO GUIMARAES, 411, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",GERALDO FRADE DE CARVALHO 45135657649,GFC BAR E RESTAURANTE,POINT (606797.49 7791762.94),"(-19.9677269, -43.9786889)","(-19.9677469, -43.9792919)"
138122,000,5611204.0,2024-02-02,SIM,"RUA SENHORA DO PORTO, 803, PALMEIRAS, BELO HORIZONTE, MG, BRASIL",GERALDO FRADE DE CARVALHO 45135657649,ESTABELECIMENTO SEM NOME,POINT (606352.57 7791343.33),"(-19.9759345, -43.9819031)","(-19.9715626, -43.9835194)"
138448,000,5611201.0,2014-09-03,NÃO,"AVENIDA AFONSO VAZ DE MELO, 640, BARREIRO, BELO HORIZONTE, MG, BRASIL",D&G BARREIRO LTDA,GRILETTO,POINT (602443.87 7791063.12),"(-19.9740672, -44.0212982)","(-19.9743045, -44.0208576)"
137899,000,5611201.0,2014-08-20,NÃO,"RUA MANOEL CABRAL DE OLIVEIRA, 100, INCONFIDENCIA, BELO HORIZONTE, MG, BRASIL",MARIZA JUVENCIA ANDRADE SILVA,BUFFET ALFA FESTAS,POINT (604782.07 7798941.11),"(-19.9024418, -43.9999351)","(-19.9029992, -43.9989606)"
138168,000,5611204.0,2014-08-27,NÃO,"RUA SANTA EDWIGES, 220, SAO MARCOS, BELO HORIZONTE, MG, BRASIL",PRISCILA ALVES DA SILVA 08056020624,ESTABELECIMENTO SEM NOME,POINT (613809.69 7802661.20),"(-19.8688691, -43.9130631)","(-19.8688815, -43.9129554)"
138172,000,5611201.0,2014-08-27,NÃO,"RUA WOLNEY BELEM BOTELHO, 100, JAQUELINE, BELO HORIZONTE, MG, BRASIL",LUCIENE ALVES DA SILVA 07296510617,ESTABELECIMENTO SEM NOME,POINT (611484.01 7809604.88),"(-19.8066192, -43.934787)","(-19.8062775, -43.9355842)"
137910,000,5611201.0,2014-08-20,NÃO,"RUA ALEXANDRE SIQUEIRA, 235, SALGADO FILHO, BELO HORIZONTE, MG, BRASIL",DENIS MARCOS SOUZA DANTAS 04996002662,ESTABELECIMENTO SEM NOME,POINT (606741.92 7793984.33),"(-19.9473476, -43.9797698)","(-19.947679, -43.979952)"
137582,000,5611204.0,2014-08-12,NÃO,"RUA CONEGO SANTANA, 1359, SANTA CRUZ, BELO HORIZONTE, MG, BRASIL",LEONARDO DAMASO BERNARDINO 99357917691,ESTABELECIMENTO SEM NOME,POINT (610458.35 7801230.39),"(-19.8867977, -43.9445452)","(-19.8820016, -43.9448758)"
137584,000,5611204.0,2014-08-12,NÃO,"RUA PROGRESSO, 1504, MONSENHOR MESSIAS, BELO HORIZONTE, MG, BRASIL",VITORIA DE SOUZA PARREIRAS 85955396691,ESTABELECIMENTO SEM NOME,POINT (607151.13 7798188.64),"(-19.9092713, -43.9763048)","(-19.9096693, -43.9762866)"
137588,000,5611201.0,2014-08-12,NÃO,"RUA DORESOPOLIS, 406, FERNAO DIAS, BELO HORIZONTE, MG, BRASIL",20.823.799 LUCAS FRANCISCO OLIVEIRA LIMA,ESTABELECIMENTO SEM NOME,POINT (612951.06 7802310.24),"(-19.8718521, -43.9156545)","(-19.8721023, -43.921134)"
138183,000,5611201.0,2014-08-27,SIM,"RUA SAO FIDELIS, 1120, NOVA VISTA, BELO HORIZONTE, MG, BRASIL",20.922.482 SIMONE DE SOUZA PEREIRA,ESTABELECIMENTO SEM NOME,POINT (615902.66 7800573.13),"(-19.8886844, -43.8983141)","(-19.8876244, -43.8928363)"
138491,000,5611204.0,2014-09-04,NÃO,"RUA BEZERRA DE MENEZES, 82, NAZARE, BELO HORIZONTE, MG, BRASIL",JOSE MARIA DE SOUZA 01601944667,ESTABELECIMENTO SEM NOME,POINT (615397.92 7804524.03),"(-19.8543289, -43.8978474)","(-19.8519573, -43.8979039)"
137934,000,5611205.0,2014-08-21,SIM,"AVENIDA ITAU, 540, DOM CABRAL, BELO HORIZONTE, MG, BRASIL",UNDERGROUND BAR E RESTAURANTE LTDA,UNDERGROUND PUB - BH,POINT (605245.63 7797154.11),"(-19.9186457, -43.9974105)","(-19.9191205, -43.9944304)"
137938,000,5611201.0,2014-08-21,SIM,"AVENIDA DEPUTADO CRISTOVAM CHIARADIA, 870, BURITIS, BELO HORIZONTE, MG, BRASIL",CASA FANTASTICA FESTAS LTDA,CASA FANTASTICA FESTAS,POINT (607346.00 7789964.21),"(nan, nan)","(-19.9839686, -43.9739451)"
137944,000,5611201.0,2014-08-21,NÃO,"RODOVIA PAPA JOAO PAULO II, 3701, SERRA VERDE, BELO HORIZONTE, MG, BRASIL",RATES & PEREIRA RESTAURANTE LTDA,AXE COM PROSA,POINT (609998.53 7811635.56),"(-19.7859359, -43.9490128)","(-19.7880135, -43.9498857)"
137607,000,5611204.0,2014-08-13,SIM,"RUA GERALDO PEDRO DOS SANTOS, 37, JARDIM DOS COMERCIARIOS, BELO HORIZONTE, MG, BRASIL",BAR E RESTAURANTE E DISTRIBUIDORA JC LTDA,ESTABELECIMENTO SEM NOME,POINT (607830.56 7811286.27),"(-19.7921894, -43.9665378)","(-19.7912898, -43.9705596)"
137608,000,5611201.0,2014-08-13,NÃO,"RUA SANTA RITA, 221, OLHOS D'AGUA, BELO HORIZONTE, MG, BRASIL",PATIO CERVEJEIRO LTDA,TEMPLO CERVEJEIRO,POINT (608653.76 7789377.05),"(-19.989215, -43.9612954)","(-19.989201, -43.9614117)"
137618,000,5611201.0,2014-08-13,NÃO,"AVENIDA DOUTOR CRISTIANO GUIMARAES, 1389, PLANALTO, BELO HORIZONTE, MG, BRASIL",SUSAN STEFANY DA SILVA GENEROSO 12040184643,ESTABELECIMENTO SEM NOME,POINT (609382.24 7806679.23),"(-19.8218257, -43.952599)","(-19.8328302, -43.9554761)"
137621,000,5611204.0,2014-08-13,NÃO,"RUA FERREIRA, 161, EYMARD, BELO HORIZONTE, MG, BRASIL",FRANCISCO BENEDITO ARRAES 00240683650,ESTABELECIMENTO SEM NOME,POINT (613565.06 7803388.17),"(-19.8625679, -43.915303)","(-19.8623274, -43.9153363)"
137949,000,5611201.0,2014-08-21,NÃO,"RUA ALTO GUANDU, 158, SAO PAULO, BELO HORIZONTE, MG, BRASIL",THIAGO MAGNUS GONCALVES DE SOUZA 01421561670,ESTABELECIMENTO SEM NOME,POINT (612538.45 7802510.79),"(-19.8699645, -43.924166)","(-19.8703141, -43.9250868)"
137959,000,5611201.0,2014-08-21,NÃO,"RUA BONFIM, 603, BONFIM, BELO HORIZONTE, MG, BRASIL",EDILAINE DA SILVA SANTOS 01462557635,ESTABELECIMENTO SEM NOME,POINT (610138.04 7797959.71),"(-19.9101045, -43.9485308)","(-19.9115712, -43.9477398)"
138222,000,5611201.0,2014-08-28,NÃO,"RUA GURUPA, 92, CACHOEIRINHA, BELO HORIZONTE, MG, BRASIL",20.928.536 RAPHAELA CRISTIANE MEDEIROS DE SOUZA,ESTABELECIMENTO SEM NOME,POINT (610240.92 7801125.95),"(-19.8840408, -43.9463907)","(-19.8829576, -43.9469462)"
138249,000,5611201.0,2014-08-29,NÃO,"RUA CARLOS MACIEL, 275, BOA VISTA, BELO HORIZONTE, MG, BRASIL",20.934.977 MARCIA DE OLIVEIRA CAMPOS PEREIRA,ESTABELECIMENTO SEM NOME,POINT (614763.71 7799479.02),"(-19.8979644, -43.9051941)","(-19.8975771, -43.9036466)"
137997,000,5611204.0,2014-08-22,NÃO,"RUA JOSE MOREIRA MOTA, 260, CAMARGOS, BELO HORIZONTE, MG, BRASIL",JOAO CASTRO LIMA FILHO 05291248661,ESTABELECIMENTO SEM NOME,POINT (602148.48 7794693.21),"(-19.9392765, -44.0245889)","(-19.9415207, -44.0238824)"
138586,000,5611201.0,2014-09-08,NÃO,"RUA ANTONIO BANDEIRA, 1040, TUPI B, BELO HORIZONTE, MG, BRASIL",RESTAURANTE E LANCHONETE IRMAOS BELO LTDA,ESTABELECIMENTO SEM NOME,POINT (613591.36 7806238.14),"(-19.8367788, -43.9153957)","(-19.8365758, -43.9152601)"
137702,000,5611204.0,2014-08-14,NÃO,"RUA AROUCA, 90, PINDORAMA, BELO HORIZONTE, MG, BRASIL",SEBASTIAO PEGO DOS SANTOS 04197686617,ESTABELECIMENTO SEM NOME,POINT (602583.30 7797571.43),"(-19.9153549, -44.0196895)","(-19.9154918, -44.0198881)"
138696,000,5611201.0,2014-09-10,SIM,"AVENIDA PROFESSOR MARIO WERNECK, 3200, BURITIS, BELO HORIZONTE, MG, BRASIL",ERA UMA VEZ UM ARMAZEM LTDA-ME.,ERA UMA VEZ UM ARMAZEM,POINT (607247.58 7790806.98),"(-19.971869, -43.9663321)","(-19.9763594, -43.9749349)"
137708,000,5611204.0,2014-08-14,NÃO,"RUA MEXICO, 818, JARDIM LEBLON, BELO HORIZONTE, MG, BRASIL",RENATO SOARES COSTA 05451743681,ESTABELECIMENTO SEM NOME,POINT (605337.56 7807411.29),"(-19.8273109, -43.9940908)","(-19.8264376, -43.994137)"
138521,000,5611201.0,2016-02-18,NÃO,"RUA DAS TANGERINAS, 247, VILA CLORIS, BELO HORIZONTE, MG, BRASIL",ELZA MIRIA RODRIGUES MAIA 49462539634,FINO SABOR,POINT (610039.61 7807716.31),"(-19.8230249, -43.9516502)","(-19.823423, -43.949261)"
137744,000,5611201.0,2014-08-18,SIM,"RUA DA BAHIA, 1148, CENTRO, BELO HORIZONTE, MG, BRASIL",MESTRE MALETTA BAR LTDA,MESTRE MALETTA BAR,POINT (611194.01 7796475.15),"(-19.9250301, -43.93764)","(-19.9249245, -43.9375627)"
138325,000,5611201.0,2014-09-01,NÃO,"RUA OSWALDO LINO DE FREITAS, 32, MARIA GORETTI, BELO HORIZONTE, MG, BRASIL",CRISTIANE FIGUEIREDO DO CARMO 02890280608,ESTABELECIMENTO SEM NOME,POINT (613831.38 7803050.83),"(-19.8654256, -43.912763)","(-19.8653598, -43.9127723)"
138334,000,5611204.0,2014-09-01,NÃO,"RUA MARIA DELFINA, 153, CINQUENTENARIO, BELO HORIZONTE, MG, BRASIL",LUCAS VINICIUS ALVES DE SOUZA,BAR E MERCEARIA ARCO VERDE,POINT (606328.52 7793418.72),"(-19.9531406, -43.9837214)","(-19.9528121, -43.9838694)"
138619,000,5611201.0,2014-09-08,NÃO,"RUA CARMELITA PRATES DA SILVA, 875, SALGADO FILHO, BELO HORIZONTE, MG, BRASIL",ADELINA SANTOS FRANCA 27673650649,ESTABELECIMENTO SEM NOME,POINT (606197.46 7794484.73),"(-19.9442992, -43.985514)","(-19.9431875, -43.9851832)"
137777,000,5611201.0,2014-08-18,SIM,"RUA ALCINDO VIEIRA, 250, BARREIRO, BELO HORIZONTE, MG, BRASIL",ADRIANO AVELAR SILVA 07010173680,RESTAURANTE DO PARDAL,POINT (602788.00 7790942.33),"(-19.9758686, -44.0173857)","(-19.9753777, -44.0175621)"
138540,000,5611204.0,2014-09-05,NÃO,"RUA JOSE AMARAL PIMENTA, 53, VILA INDEPENDENCIA I, BELO HORIZONTE, MG, BRASIL",JOSE MILTON PEREIRA DE SOUZA 40816052620,ESTABELECIMENTO SEM NOME,POINT (601397.92 7786323.23),"(nan, nan)","(-20.0171861, -44.0305915)"
137792,000,5611204.0,2014-08-19,NÃO,"RUA LACYR MAFFIA, 98, CONJUNTO JATOBA, BELO HORIZONTE, MG, BRASIL",20.861.333 FABIOLA AQUINO CALDEIRA,ESTABELECIMENTO SEM NOME,POINT (600647.53 7787795.20),"(nan, nan)","(-20.0039254, -44.0378456)"
137804,000,5611201.0,2014-08-19,SIM,"RUA ROCHA LAGOA, 216, CACHOEIRINHA, BELO HORIZONTE, MG, BRASIL",RESTAURANTE CANTINA DA ROSA LTDA,CANTINA DA ROSA,POINT (609935.78 7801217.58),"(-19.8813932, -43.9501938)","(-19.8821469, -43.9498661)"
138374,000,5611201.0,2014-09-02,SIM,"RUA SENA MADUREIRA, 344, OURO PRETO, BELO HORIZONTE, MG, BRASIL",DOM SABOR BAR E RESTAURANTE LTDA,DOM SABOR,POINT (605892.59 7802178.09),"(-19.8727502, -43.9891683)","(-19.8736918, -43.9885382)"
138639,000,5611201.0,2014-09-09,NÃO,"RUA JOAO LOPES DE OLIVEIRA, 47, SAO BERNARDO, BELO HORIZONTE, MG, BRASIL",MARIA AUXILIADORA LOPES 48639303649,ESTABELECIMENTO SEM NOME,POINT (611165.39 7804917.91),"(-19.8493457, -43.9359164)","(-19.8486438, -43.9383446)"
137483,000,5611204.0,2014-08-08,SIM,"AVENIDA MEM DE SA, 58, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",ROSILENE DE OLIVEIRA PENA 74645218620,ESTABELECIMENTO SEM NOME,POINT (614018.09 7797193.55),"(-19.9282147, -43.9088306)","(-19.9182704, -43.9106273)"
138400,000,5611204.0,2014-09-02,NÃO,"RUA CANDIDA MARIA DA SILVA, 378, MANTIQUEIRA, BELO HORIZONTE, MG, BRASIL",SCHEILA APARECIDA MARTINS DE SOUZA 06632636624,ESTABELECIMENTO SEM NOME,POINT (605932.47 7811733.96),"(-19.7877454, -43.9888051)","(-19.7873481, -43.9887038)"
136898,000,5611204.0,2014-07-24,NÃO,"RUA BARAO DO MONTE ALTO, 9, CARDOSO, BELO HORIZONTE, MG, BRASIL",GERALDO CARLOS DE QUEIROZ 40902625691,ESTABELECIMENTO SEM NOME,POINT (603890.56 7788606.18),"(nan, nan)","(-19.9964269, -44.0068928)"
137226,000,5611201.0,2014-08-04,NÃO,"AVENIDA PORTUGAL, 399, JARDIM ATLANTICO, BELO HORIZONTE, MG, BRASIL",ALFREDO BRANDAO HORSTH LTDA,HORSTH EMPREENDIMENTOS,POINT (605728.79 7805798.73),"(-19.8442213, -43.9713993)","(-19.8409867, -43.9903096)"
136927,000,5611204.0,2014-07-25,SIM,"RUA GENEBRA, 1013, NOVA SUISSA, BELO HORIZONTE, MG, BRASIL",NILSON APARECIDO A. CARDOSO,ESTABELECIMENTO SEM NOME,POINT (606768.52 7795700.19),"(-19.9296185, -43.9805053)","(-19.9321742, -43.9797974)"
136252,000,5611204.0,2014-07-07,NÃO,"RUA CASTIGLIANO, 1228, MONSENHOR MESSIAS, BELO HORIZONTE, MG, BRASIL",REGINA MARIA SILVA 04581533627,BAR DO GUSTAVO,POINT (607251.71 7797946.19),"(-19.909881, -43.9752924)","(-19.9118543, -43.9753117)"
136257,000,5611201.0,2014-07-07,SIM,"AVENIDA AUGUSTO DE LIMA, 1540, BARRO PRETO, BELO HORIZONTE, MG, BRASIL",ESPACO GRILL COMERCIO ALIMENTICIO LTDA,ESPACO GRILL,POINT (609803.92 7796897.81),"(-19.9201335, -43.9561147)","(-19.9211846, -43.9508683)"
136593,000,5611204.0,2014-07-17,NÃO,"RUA DOS GUAICURUS, 393, CENTRO, BELO HORIZONTE, MG, BRASIL",JOSE BATISTA LIMA 25895702600,ESTABELECIMENTO SEM NOME,POINT (611231.00 7797545.95),"(-19.9159915, -43.9338071)","(-19.9152475, -43.937274)"
137456,000,5611201.0,2014-08-08,NÃO,"RUA JOSE RODRIGUES PEREIRA, 512, ESTORIL, BELO HORIZONTE, MG, BRASIL",MR BEAN BURITIS LTDA,ESTABELECIMENTO SEM NOME,POINT (608957.65 7791577.17),"(-19.9693122, -43.9604556)","(-19.9693054, -43.9586379)"
137005,000,5611201.0,2014-07-28,NÃO,"RUA CONDE DE MONTE CRISTO, 202, IPIRANGA, BELO HORIZONTE, MG, BRASIL",TAMARA BRITO COSTA 08171138608,ESTABELECIMENTO SEM NOME,POINT (611848.52 7801603.83),"(-19.8786565, -43.9314508)","(-19.8785483, -43.9316209)"
137339,000,5611201.0,2014-08-05,NÃO,"RODOVIA MG CINCO, 837, GOIANIA, BELO HORIZONTE, MG, BRASIL",ESTHER SANTANA DE SOUZA BOTELHO 72051353620,ESTABELECIMENTO SEM NOME,POINT (614824.47 7802414.71),"(nan, nan)","(-19.8710492, -43.9032488)"
137352,000,5611204.0,2014-08-06,NÃO,"RUA HUDSON GOUTHIER, 9, SANTA MONICA, BELO HORIZONTE, MG, BRASIL",DIEGO VINICIUS DE SOUZA 07891471657,ESTABELECIMENTO SEM NOME,POINT (608229.83 7807100.14),"(-19.8285285, -43.9664912)","(-19.8290912, -43.966504)"
136670,000,5611204.0,2014-07-18,SIM,"RUA PADRE EUSTAQUIO, 1374, CARLOS PRATES, BELO HORIZONTE, MG, BRASIL",SIDINEI DO SOCORRO COSTA BAR,BAR DO SIDINEI,POINT (608235.88 7797848.58),"(-19.9133202, -43.9670493)","(-19.9126819, -43.9659043)"
136363,000,5611204.0,2014-07-11,SIM,"RUA BOTAO DE ROSA, 257, ETELVINA CARNEIRO, BELO HORIZONTE, MG, BRASIL",20.615.042 MARIA APARECIDA FERREIRA LIMA,ESTABELECIMENTO SEM NOME,POINT (611786.09 7809206.80),"(-19.8098851, -43.9337041)","(-19.809857, -43.9326764)"
136375,000,5611204.0,2014-07-11,SIM,"AVENIDA JEFFERSON COELHO DA SILVA, 369, NOSSA SENHORA DE FATIMA, BELO HORIZONTE, MG, BRASIL",20.617.173 CLAUDIO NUNES COUTO,ESTABELECIMENTO SEM NOME,POINT (614369.77 7795241.04),"(-19.9382294, -43.9080743)","(-19.9358909, -43.9071464)"
136387,000,5611204.0,2014-07-11,NÃO,"RUA EMILIO CARDOSO AIRES, 111, TUPI B, BELO HORIZONTE, MG, BRASIL",MARGALI BRANDAO GOULART DE SOUZA 60409916668,ESTABELECIMENTO SEM NOME,POINT (613242.31 7805892.88),"(-19.8398096, -43.9186343)","(-19.8397155, -43.9185718)"
137062,000,5611201.0,2014-07-29,NÃO,"RUA DOS URUGUAIOS, 210, JARDIM VITORIA, BELO HORIZONTE, MG, BRASIL",ELISANGELA MORAIS SOARES 91042437653,ELISA LTDA,POINT (616626.23 7804218.42),"(-19.8536482, -43.8869766)","(-19.8546457, -43.8861554)"
136393,000,5611201.0,2014-07-11,SIM,"AVENIDA PRESIDENTE TANCREDO NEVES, 5099, CASTELO, BELO HORIZONTE, MG, BRASIL",LIBERDADE BAR E DISCOTECA LTDA,FREEDOM,POINT (605218.67 7802354.36),"(-19.8938128, -43.9932)","(-19.8721356, -43.9949846)"
137087,000,5611204.0,2014-07-30,NÃO,"RUA PEDRA DO INDAIA, 284, CANDELARIA, BELO HORIZONTE, MG, BRASIL",TANIA MARA SILVA 04687437664,ESTABELECIMENTO SEM NOME,POINT (608333.69 7808865.68),"(-19.8159608, -43.9632139)","(-19.8131331, -43.9656156)"
137429,000,5611201.0,2014-08-07,NÃO,"RUA TIJUCA, 120, LAGOINHA LEBLON, BELO HORIZONTE, MG, BRASIL",MARIA CLARA VIANA FERREIRA 12091572683,ESTABELECIMENTO SEM NOME,POINT (605629.30 7809852.29),"(nan, nan)","(-19.8043663, -43.9914906)"
136427,000,5611204.0,2014-07-14,NÃO,"RUA DAS MANGUEIRAS, 199, BEIJA FLOR, BELO HORIZONTE, MG, BRASIL",NILSON JOSE MARCAL 63741032620,ESTABELECIMENTO SEM NOME,POINT (618718.00 7806195.66),"(-19.8360916, -43.8659313)","(-19.8366553, -43.8663076)"
137100,000,5611204.0,2014-07-30,NÃO,"RUA COPAIBA, 258, MONTE AZUL, BELO HORIZONTE, MG, BRASIL",AFONSO ALVES DE SOUZA 87630630697,ESTABELECIMENTO SEM NOME,POINT (615929.48 7807941.77),"(-19.8199704, -43.8913103)","(-19.8210461, -43.893042)"
137109,000,5611201.0,2014-07-30,SIM,"RUA PIAUI, 647, SANTA EFIGENIA, BELO HORIZONTE, MG, BRASIL",PARKBELO CERTIFICADORA ESPACO MULTIUSO LTDA,PARKBELO ESPACO MULTIUSO,POINT (612450.65 7796216.13),"(-19.9248171, -43.9249863)","(-19.9271927, -43.9255416)"
136762,000,5611204.0,2014-07-22,NÃO,"RUA PIUM I, 772, CARMO, BELO HORIZONTE, MG, BRASIL",FAM BAR E ENTRETENIMENTO LTDA,ESTABELECIMENTO SEM NOME,POINT (611862.21 7794091.70),"(-19.9426434, -43.9299187)","(-19.9464211, -43.9310342)"
136782,000,5611201.0,2014-07-22,NÃO,"AVENIDA DETETIVE EDUARDO FERNANDES, 141, NOVO AARAO REIS, BELO HORIZONTE, MG, BRASIL",ELDER FERNANDO GOMES 02597226697,ESTABELECIMENTO SEM NOME,POINT (614172.89 7805687.44),"(-19.841601, -43.9091727)","(-19.8415176, -43.9096736)"
137124,000,5611201.0,2014-07-30,NÃO,"RUA CORACAO EUCARISTICO DE JESUS, 109, CORACAO EUCARISTICO, BELO HORIZONTE, MG, BRASIL",SEBASTIAO DONIZETE QUERINO,DONIZETE RESTAURANTE E LANCHONETE,POINT (605794.98 7796344.85),"(-19.921095, -43.9869816)","(-19.9264026, -43.9891358)"
136458,000,5611204.0,2014-07-14,NÃO,"RUA CONCEICAO DO PARA, 315, SANTA INES, BELO HORIZONTE, MG, BRASIL",WEBER DAMIAO DO AMARAL 63209918600,ESTABELECIMENTO SEM NOME,POINT (613857.23 7800065.24),"(-19.8808389, -43.9118618)","(-19.8923336, -43.9123413)"
136813,000,5611201.0,2014-07-23,SIM,"AVENIDA MIGUEL PERRELA, 440, CASTELO, BELO HORIZONTE, MG, BRASIL",FRAT COMERCIO DE BAR E RESTAURANTE LTDA,FRAT MELT HOUSE,POINT (605002.92 7801582.82),"(-19.875574, -43.9945389)","(-19.8791184, -43.9970013)"
136822,000,5611204.0,2014-07-23,NÃO,"RUA C, 204, INDEPENDENCIA, BELO HORIZONTE, MG, BRASIL",RONALDO VILACA DE REZENDE 37854402604,ESTABELECIMENTO SEM NOME,POINT (601795.05 7786256.70),"(-20.0176824, -44.0267062)","(-20.0177664, -44.0267914)"
137153,000,5611201.0,2014-07-31,NÃO,"ALA CHICO MENDES, 129, CASTANHEIRA, BELO HORIZONTE, MG, BRASIL",VIVIANE CRISTINA CARVALHO CARDOSO ROCHA 07115542694,ESTABELECIMENTO SEM NOME,POINT (601332.52 7788476.17),"(nan, nan)","(-19.9977369, -44.0313357)"
136206,000,5611204.0,2014-07-05,NÃO,"RUA JOAO NEIVA, 591, BOA VISTA, BELO HORIZONTE, MG, BRASIL",MARLENE IZAIAS COELHO DE SOUZA 77671562653,ESTABELECIMENTO SEM NOME,POINT (616050.01 7799928.85),"(-19.8943184, -43.8916734)","(-19.8934367, -43.8913884)"
136517,000,5611201.0,2014-07-15,NÃO,"RUA VISCONDE DE ITABORAI, 320, JARDIM LEBLON, BELO HORIZONTE, MG, BRASIL",JOAO MOURAO ALVES 72468645634,ESTABELECIMENTO SEM NOME,POINT (606015.68 7807145.70),"(-19.8287997, -43.9871568)","(-19.8288007, -43.9876473)"
136848,000,5611204.0,2014-07-23,SIM,"RUA DOUTOR BENEDITO XAVIER, 2195, GUARANI, BELO HORIZONTE, MG, BRASIL",ALVES & SA BAR LTDA,BAR DOS PRIMOS,POINT (613251.63 7805265.18),"(-19.8450575, -43.9182049)","(-19.8453864, -43.9184444)"
411869,000,5611204.0,2023-07-26,SIM,"RUA DOS AMERICANOS, 25, SANTA HELENA, BELO HORIZONTE, MG, BRASIL",51.569.062 MARIA APARECIDA ROCHA LEITE,ESTABELECIMENTO SEM NOME,POINT (603593.02 7789986.90),"(-19.984122, -44.0099316)","(-19.9839675, -44.0098147)"
156009,000,5611201.0,2017-03-15,NÃO,"AVENIDA SANTA TEREZINHA, 1840, SANTA TEREZINHA, BELO HORIZONTE, MG, BRASIL",TIAGO FILHO COELHO HONORIO 12973302692,ESPETO DO XANDY,POINT (603814.46 7801929.37),"(-19.8706234, -44.0014761)","(-19.8760507, -44.0083718)"
156054,000,5611201.0,2017-03-15,SIM,"RUA DOUTOR ALIPIO GOULART, 199, SERRA, BELO HORIZONTE, MG, BRASIL",PONTO CERTO BAR E RESTAURANTE LTDA,PONTO CERTO BAR E RESTAURANTE,POINT (613783.91 7794755.30),"(-19.9415572, -43.9125638)","(-19.940314, -43.9127137)"
